fips,Population,% in disadvantaged comunity,% low income (<200% poverty)
31097,5161,0.635148227,0.267975199
31099,6529,0,0.236677899
31101,8068,0.200297471,0.291865394
31103,760,0,0.25
31105,3633,1,0.31
31107,8426,0,0.251424163
31109,313158,0.166615574,0.149535825
31111,35263,0.143861838,0.218044693
31113,927,1,0.36
31115,605,1,0.31
31117,395,0,0.29
31119,35080,0.501795895,0.25431756
31121,7798,0,0.245714286
31123,4781,0,0.29
31125,3544,0,0.28
31127,6973,0,0.167923419
31129,4244,1,0.326166352
31131,15949,0.477145903,0.232322403
31133,2649,1,0.37
31135,2901,0,0.15
31137,9100,0,0.216002198
31139,7144,0,0.197504199
31141,33174,0.132603846,0.210412673
31143,5225,0,0.206976077
31145,10768,0.549869985,0.270768945
31147,7961,0.533098857,0.308498932
31149,1414,0,0.16
31151,14270,0.538682551,0.261758935
31153,181232,0.022931933,0.092800168
31155,21165,0,0.150184266
31157,36074,0.350169097,0.298906692
31159,17171,0,0.099494497
31161,5231,0.408526094,0.349449436
31163,3033,0,0.26
31165,1219,0,0.26
31167,5957,0,0.15019305
31169,5057,0,0.234273285
31171,645,0,0.16
31173,7181,1,0.456169057
31175,4206,0,0.268720875
31177,20361,0,0.141771524
31179,9332,0,0.076248393
31181,3537,0.488549618,0.277022901
31183,783,1,0.35
31185,13745,0,0.207040378
32001,24259,0.43571458,0.283172019
32003,2182004,0.367718849,0.260635553
32005,48132,0.076435635,0.169476232
32007,52297,0.086008758,0.176655449
32009,969,1,0.4
32011,1859,0,0.14
32013,16828,0.455728548,0.242929047
32015,5643,0,0.27
32017,5180,0,0.187405405
32019,54380,0.447940419,0.282288341
32021,4460,1,0.418430493
32023,44380,0.712460568,0.362796981
32027,6615,0,0.22
32029,3988,0,0.14
32031,456936,0.249590752,0.200690097
32033,9679,0.847918173,0.287615456
32510,54773,0.346721925,0.260454969
33001,60887,0,0.151236881
33003,48138,0,0.212183306
33005,76042,0.05575866,0.133139449
33007,31741,0.514161495,0.294884849
33009,89777,0,0.158236631
33011,413035,0.13456971,0.119734115
33013,149917,0.026181154,0.114834142
33015,306359,0.006397723,0.069643882
33017,129124,0,0.126694263
33019,43104,0.195898293,0.240141982
34001,266105,0.358820766,0.226983634
34003,930390,0.106445684,0.085355754
34005,445702,0.072927651,0.088547729
34007,506738,0.250267397,0.190701349
34009,93086,0.194325677,0.193898116
34011,151906,0.525792266,0.332909102
34013,795404,0.521224434,0.252183582
34015,291165,0.045795339,0.091999931
34017,670046,0.553167991,0.239816908
34019,124823,0.036916273,0.046308052
34021,367922,0.322079136,0.170153022
34023,825920,0.195355482,0.110587745
34025,621659,0.087483653,0.094807604
34027,493379,0.062902961,0.054011845
34029,596415,0.195593672,0.169738035
34031,503637,0.460573786,0.247217599
34033,62990,0.152357517,0.200939832
34035,329838,0.034929268,0.053324935
34037,141483,0.013217136,0.066429606
34039,554033,0.37460404,0.174445511
34041,105862,0.071366496,0.116254369
35001,677858,0.360619776,0.260986519
35003,3526,1,0.45
35005,65144,0.797157067,0.415379314
35006,26891,1,0.48745082
35007,12168,1,0.432854208
35009,49732,0.353615378,0.37663054
35011,2040,1,0.47
35013,216069,0.606218384,0.372263906
35015,57732,0.419455415,0.283828726
35017,27669,0.689435831,0.399746648
35019,4353,1,0.29
35021,441,1,0.45
35023,4297,1,0.393106819
35025,70277,0.576504404,0.299101413
35027,19461,0.334463799,0.327596732
35028,18625,0,0.026089664
35029,24083,1,0.525508035
35031,72438,0.803155802,0.5428064
35033,4536,1,0.49
35035,66137,0.585784054,0.389880249
35037,8326,1,0.515637761
35039,39159,1,0.388175643
35041,18888,1,0.31755612
35043,142704,0.272725362,0.211640318
35045,126515,0.535375252,0.353354859
35047,27738,1,0.430739779
35049,149293,0.305298976,0.259692752
35051,11031,1,0.509211314
35053,16858,0.818305849,0.397834856
35055,32786,1,0.36981486
35057,15519,1,0.444798634
35059,4133,1,0.4
35061,76027,0.621174057,0.337029082
36001,306968,0.19061596,0.140399292
36003,46688,0.45645562,0.280979481
36005,1435068,0.774988363,0.411106401
36007,193188,0.312597056,0.24215707
36009,77121,0.585041688,0.322081534
36011,77425,0.288227317,0.254932774
36013,128496,0.410744303,0.321294282
36015,84895,0.444784734,0.291108075
36017,47909,0.478010395,0.318190528
36019,80583,0.269647444,0.249583039
36021,60371,0.05272399,0.232858326
36023,47865,0.142839235,0.207288206
36025,44995,0.404844983,0.29027403
36027,293754,0.101438619,0.136400015
36029,919355,0.22760196,0.212801203
36031,37459,0.042926933,0.25396647
36033,50477,0.245557383,0.327699546
36035,53646,0.431756329,0.318186817
36037,57808,0.136192223,0.210879463
36039,47424,0.295883941,0.282360619
36041,4515,0.450055371,0.260792913
36043,62057,0.188101262,0.261010845
36045,112842,0.354300704,0.29181732
36047,2589974,0.587036009,0.303309975
36049,26572,0.221360831,0.306477871
36051,63591,0,0.194443239
36053,50178,0,0.060807326
36055,743341,0.241636073,0.209029678
36057,49302,0.603099266,0.356140319
36059,1356509,0.108756374,0.066071843
36061,1631993,0.367175595,0.198877924
36063,210820,0.249250545,0.234818234
36065,231531,0.358288955,0.246142028
36067,462872,0.242730172,0.201067293
36069,109511,0.042498014,0.17166239
36071,380085,0.180683268,0.176636121
36073,40904,0.64289556,0.315443477
36075,118339,0.508784086,0.272839977
36077,59972,0.124808244,0.237396952
36079,98787,0,0.055011186
36081,2287388,0.568270009,0.219409274
36083,159185,0.225448378,0.162792914
36085,479206,0.194254663,0.143586245
36087,324422,0.304812867,0.197890649
36089,108913,0.413238089,0.272091486
36091,228502,0.036564231,0.109545606
36093,154859,0.253359508,0.182363117
36095,31222,0.093363654,0.218824547
36097,17920,0.633816964,0.305866629
36099,34390,0.287990695,0.254721431
36101,96422,0.47458049,0.30403746
36103,1483832,0.064118445,0.088879179
36105,75116,0.21874168,0.276054236
36107,48686,0.16382533,0.221908557
36109,102642,0,0.108331287
36111,178665,0.20805418,0.203013965
36113,64276,0.130779762,0.191060427
36115,61616,0.135046092,0.258276746
36117,90519,0.209458788,0.231511727
36119,968890,0.207530267,0.130336602
36121,40305,0.070859695,0.230726213
36123,25011,0.25140938,0.261847987
37001,163324,0.39177953,0.294858074
37003,37213,0.475290893,0.311314594
37005,11008,1,0.418524709
37007,24902,0.698980002,0.387993735
37009,26863,0.618099244,0.341694524
37011,17506,0.796069919,0.346372672
37013,47168,0.64817249,0.364207302
37015,19380,1,0.426411765
37017,33407,1,0.425928099
37019,131815,0.252164018,0.240363312
37021,256886,0.20397764,0.260311228
37023,89968,0.865396585,0.360094033
37025,206615,0.176831305,0.196202696
37027,81884,0.552757559,0.350956964
37029,10551,0,0.243724765
37031,69070,0.276965397,0.220852469
37033,22684,0.516002469,0.309290689
37035,157613,0.396655098,0.291270073
37037,71338,0.311208613,0.227536937
37039,27969,1,0.375413851
37041,14097,0.537844932,0.355506136
37043,10946,0.540471405,0.31702357
37045,97282,0.641907033,0.355052219
37047,56068,0.930102732,0.424821288
37049,102491,0.399781444,0.258480257
37051,332861,0.366056702,0.305810954
37053,26363,0.153358874,0.21078595
37055,36222,0.36770471,0.228118823
37057,165381,0.406642843,0.322350996
37059,42257,0.251958255,0.241790946
37061,58967,0.76095104,0.435704207
37063,311848,0.295054001,0.217714111
37065,52648,1,0.423065833
37067,375195,0.280566106,0.284501952
37069,66362,0.464151171,0.271580875
37071,219271,0.352394982,0.299808
37073,11548,0,0.256137859
37075,8509,1,0.416239276
37077,59328,0.240796926,0.265590446
37079,21033,1,0.396271098
37081,527868,0.302293376,0.252394008
37083,51190,1,0.467890799
37085,132283,0.392847153,0.267684207
37087,61053,0.146741356,0.258480828
37089,114913,0.209715176,0.246055451
37091,24012,1,0.348607779
37093,53957,0.39996664,0.309130975
37095,5213,1,0.43
37097,175538,0.176480306,0.220124816
37099,42938,0.340281336,0.226663794
37101,196870,0.390008635,0.252540052
37103,9594,1,0.449825933
37105,60481,0.449215456,0.317890247
37107,56756,0.759267743,0.397417013
37109,82919,0.326137556,0.262987011
37111,45227,0.729055653,0.340173348
37113,34813,0.35460891,0.313615603
37115,21499,0.440392576,0.263785757
37117,22849,1,0.391679723
37119,1074475,0.255978966,0.20240886
37121,15004,0.404158891,0.262200746
37123,27252,0.863386173,0.382025539
37125,97294,0.194708821,0.216024626
37127,94030,0.376018292,0.284687972
37129,227938,0.293334152,0.223608569
37131,19946,0.933119422,0.408275343
37133,195069,0.399294609,0.287064628
37135,144836,0,0.109854318
37137,12701,0.54247697,0.319567751
37139,39514,0.421622716,0.274881055
37141,60399,0.291047865,0.243942449
37143,13430,0.219508563,0.268822785
37145,39345,0.486287965,0.296656754
37147,178433,0.383096176,0.235578901
37149,20557,0.053607044,0.284288077
37151,143118,0.611551307,0.337271063
37153,44997,1,0.436112407
37155,132596,1,0.462143579
37157,91077,0.578367755,0.35384949
37159,140296,0.46064036,0.302419313
37161,66599,0.474331446,0.378511389
37163,63385,0.747716337,0.397451605
37165,35076,1,0.44532957
37167,61588,0.266415535,0.267250926
37169,45781,0.343854437,0.287757585
37171,71971,0.429381279,0.361719165
37173,14260,1,0.420289621
37175,33775,0.495810511,0.311483938
37177,4095,1,0.41
37179,231053,0.137505248,0.156971171
37181,44479,1,0.437213741
37183,1069079,0.114289964,0.1361214
37185,19898,0.936425771,0.421794653
37187,11922,1,0.401004865
37189,54925,0.326190259,0.174650706
37191,123603,0.589872414,0.342870642
37193,68469,0.466707561,0.366242241
37195,81435,0.70824584,0.35405268
37197,37602,0.616908675,0.337159726
37199,17760,1,0.401948198
38001,2311,0,0.22
38003,10706,0,0.16184476
38005,6873,0.693583588,0.488739997
38007,922,0,0.15
38009,6502,0,0.174918487
38011,3148,0,0.153491105
38013,2182,0,0.19
38015,94793,0,0.118036458
38017,176975,0.096578613,0.126239977
38019,3803,0,0.174875099
38021,4938,0,0.169775213
38023,2335,0,0.23
38025,4395,0,0.17
38027,2301,0,0.24
38029,3310,0,0.24
38031,3260,0,0.17
38033,1845,0,0.29
38035,70224,0.031342561,0.161910316
38037,2353,0,0.29
38039,2409,0,0.26
38041,2547,0,0.290954064
38043,2466,1,0.36
38045,4125,0,0.260058182
38047,1872,0,0.24
38049,5878,0,0.181177271
38051,2597,0,0.27
38053,13334,0.08279586,0.214277786
38055,9584,0,0.179528381
38057,8462,0,0.137105885
38059,30868,0,0.165097188
38061,10321,0.476116655,0.212559829
38063,2894,0,0.22
38065,1842,0,0.17
38067,6947,0,0.196964157
38069,4126,0.352399418,0.311715948
38071,11583,0,0.173009583
38073,5314,0,0.211748212
38075,2442,0,0.13
38077,16254,0.238525901,0.182918666
38079,14511,1,0.474131349
38081,3872,0,0.137923554
38083,1409,0,0.3
38085,4373,1,0.56640064
38087,742,0,0.25
38089,31081,0,0.167639394
38091,1744,0,0.15
38093,20965,0.208681135,0.214062008
38095,2224,0,0.26
38097,8008,0,0.133084416
38099,10751,0.385638545,0.27617803
38101,68812,0,0.121916381
38103,3976,0,0.21306338
38105,35208,0,0.14499858
39001,27776,1,0.433764761
39003,103175,0.308146353,0.240242404
39005,53536,0.388766438,0.250884078
39007,97830,0.60275989,0.37321292
39009,65917,0.391492331,0.226545808
39011,45729,0,0.185004483
39013,68024,0.341761731,0.267080883
39015,43572,0.358096943,0.285058065
39017,380019,0.257252927,0.189267116
39019,27332,0.129957559,0.269618762
39021,38845,0.09213541,0.216596988
39023,134726,0.381329513,0.306259371
39025,204275,0.065289438,0.179310978
39027,41957,0.27287461,0.292561909
39029,103190,0.404137998,0.313834383
39031,36585,0.372666393,0.341410414
39033,41821,0.445374333,0.34119342
39035,1247451,0.390576464,0.27098771
39037,51513,0.339623008,0.262776969
39039,38160,0.184696017,0.203744235
39041,201135,0,0.051898625
39043,74780,0.231545868,0.234688018
39045,154457,0.242196857,0.184122248
39047,28620,0.436827393,0.332849057
39049,1290360,0.28897827,0.228320438
39051,42253,0,0.199029655
39053,30088,0.64969423,0.322589404
39055,93843,0.063371802,0.140758075
39057,166502,0.139872194,0.138974487
39059,39111,0.574365268,0.340008438
39061,813589,0.274088022,0.234904725
39063,75837,0.050806335,0.197706528
39065,31425,0.280572792,0.253000477
39067,15211,0.658405102,0.302915653
39069,27208,0.25632167,0.210802338
39071,43016,0.618072345,0.363544263
39073,28390,0.257942938,0.3002205
39075,43901,0.308671784,0.258021002
39077,58339,0.291674523,0.288771834
39079,32450,0.685084746,0.380896764
39081,66371,0.443717889,0.303534526
39083,61481,0.265903287,0.196817553
39085,229954,0.035933274,0.157408177
39087,60184,0.679782002,0.356908647
39089,173750,0.120673381,0.19745341
39091,45316,0.213368347,0.262028643
39093,307670,0.246390613,0.213290019
39095,431102,0.406769164,0.299266786
39097,44135,0.127336581,0.170350289
39099,229961,0.39536704,0.309397637
39101,65299,0.453222867,0.335093187
39103,177980,0,0.108246994
39105,23078,1,0.371325071
39107,40884,0.124058311,0.184058311
39109,105371,0.245541942,0.198627326
39111,13942,0.521230813,0.345208722
39113,531670,0.372505502,0.273737901
39115,14640,1,0.425477459
39117,35043,0.159946352,0.250345005
39119,86131,0.330647502,0.304077858
39121,14416,0.735016648,0.321420644
39123,40632,0,0.226300453
39125,18809,0.209527354,0.246051358
39127,36022,0.47712509,0.350733441
39129,57762,0.212561892,0.218637513
39131,28000,0.867535714,0.380275
39133,162511,0.091193827,0.169759339
39135,41093,0.060472587,0.215459567
39137,33911,0.136062045,0.161065141
39139,121100,0.397233691,0.295695954
39141,76948,0.329820138,0.322141836
39143,59029,0.172711718,0.237028918
39145,76040,0.752551289,0.390458837
39147,55351,0.270907481,0.229131904
39149,48749,0.182301175,0.208877105
39151,372404,0.228131277,0.244311769
39153,541334,0.304115389,0.224222883
39155,200367,0.372845828,0.328488973
39157,92335,0.391054313,0.293953106
39159,56707,0,0.113483873
39161,28261,0.371218287,0.260513075
39163,13083,1,0.361251242
39165,229132,0.025976293,0.095099768
39167,60426,0.264190911,0.271743951
39169,116099,0.227228486,0.236408582
39171,36816,0.118698392,0.253894231
39173,130150,0.062942758,0.146862313
39175,22000,0.154909091,0.236628182
40001,22220,1,0.51329568
40003,5847,0,0.210571233
40005,13823,1,0.422838747
40007,5377,0.763622838,0.352942161
40009,22268,1,0.347485181
40011,9556,1,0.334711176
40013,46457,1,0.349109069
40015,29242,1,0.391673278
40017,140455,0.18181624,0.157179808
40019,48319,1,0.297405989
40021,48664,1,0.312207176
40023,14807,1,0.459467144
40025,2174,0.560717571,0.395321987
40027,279274,0.072026039,0.153092411
40029,5581,1,0.413972406
40031,121762,1,0.293042493
40033,5858,1,0.326601229
40035,14390,1,0.418823489
40037,71427,1,0.320237025
40039,29152,1,0.289992796
40041,42433,1,0.403558551
40043,4922,1,0.35515644
40045,4015,0.697633873,0.32162142
40047,61898,0.318055511,0.292266309
40049,27835,1,0.356584875
40051,55071,0.953278495,0.24662
40053,4397,0,0.218489879
40055,5861,1,0.423586419
40057,2710,1,0.35
40059,3760,0.454787234,0.300930851
40061,12687,1,0.395711358
40063,13372,1,0.428502094
40065,25063,0.516418625,0.324243307
40067,6158,1,0.440363754
40069,11064,1,0.396870933
40071,44402,0.595220936,0.345863925
40073,15694,0.2997961,0.282904932
40075,8886,1,0.437572586
40077,10348,1,0.394841515
40079,50026,1,0.436294327
40081,34895,1,0.320376845
40083,46683,0.328599276,0.219607138
40085,10063,0.290668787,0.349174203
40087,39247,0.532040666,0.184718068
40089,33016,1,0.452588745
40091,19725,1,0.424889734
40093,7692,0.572282891,0.301445658
40095,16505,1,0.413724326
40097,41044,1,0.358339343
40099,13946,1,0.334088628
40101,68736,1,0.368819978
40103,11335,0.158800176,0.288564623
40105,10322,1,0.398294904
40107,12067,1,0.487935692
40109,787216,0.405816193,0.282069864
40111,38749,1,0.385945444
40113,47226,1,0.320692839
40115,31454,1,0.413035862
40117,16412,1,0.366280161
40119,81815,0.200476685,0.208813787
40121,44146,1,0.343408463
40123,38355,1,0.266405944
40125,72154,1,0.308919117
40127,11128,1,0.446791876
40129,3667,1,0.34
40131,91353,1,0.201587906
40133,24832,1,0.428387162
40135,41709,1,0.443522741
40137,43647,1,0.338590739
40139,20805,0.65147801,0.344594088
40141,7413,1,0.452494267
40143,646419,1,0.267878976
40145,78958,1,0.230056106
40147,51886,1,0.277501445
40149,11225,1,0.306521158
40151,9043,0.187880128,0.210067455
40153,20727,0.493993342,0.271476818
41001,16019,0.662463325,0.306470441
41003,91107,0.0501608,0.104941003
41005,410463,0.017292667,0.125018455
41007,39102,0.248938673,0.268658636
41009,51375,0.452399027,0.24791708
41011,63686,0.619037151,0.345822316
41013,23011,0.67120073,0.326959715
41015,22650,0.550154525,0.313138631
41017,186251,0.06868151,0.202185599
41019,109114,0.600747842,0.344507396
41021,1878,1,0.31
41023,7189,1,0.354755877
41025,7267,1,0.353561305
41027,23209,0.246499203,0.254241027
41029,216574,0.373054937,0.304505435
41031,23607,0.298682594,0.31431694
41033,86251,0.73184079,0.382946517
41035,66921,0.534660271,0.363829291
41037,7837,1,0.440936583
41039,373340,0.341843896,0.264872154
41041,48547,0.472717161,0.354004573
41043,125048,0.427283923,0.280581057
41045,30412,1,0.417237932
41047,339641,0.345747422,0.28609155
41049,11303,1,0.379290454
41051,804606,0.253635941,0.205566749
41053,83037,0.066584775,0.198519937
41055,1642,1,0.33
41057,26389,0.767137823,0.339137898
41059,77129,0.54495715,0.344839943
41061,26337,0.279948362,0.28053385
41063,7004,0.724728726,0.317829812
41065,26130,0.386528894,0.289065825
41067,589481,0.064862141,0.140246166
41069,1415,1,0.43
41071,104831,0.138995145,0.211518062
42001,102470,0,0.157663804
42003,1221744,0.19865782,0.178738377
42005,65867,0.32784247,0.267826681
42007,165833,0.200629549,0.221263621
42009,48337,0.352835302,0.294059416
42011,418025,0.209927636,0.214065164
42013,123157,0.335376795,0.276152716
42015,60963,0.14676115,0.291878024
42017,626806,0.03741349,0.089272534
42019,186899,0.058641298,0.147274036
42021,133009,0.307753611,0.267564075
42023,4611,0.445890262,0.352424637
42025,63887,0.167404949,0.245754066
42027,161960,0.07441961,0.103534391
42029,519560,0.055799138,0.083726095
42031,38715,0.472323389,0.270061733
42033,79908,0.536216649,0.317306528
42035,38915,0.247539509,0.25989824
42037,65715,0.135205052,0.225701895
42039,85665,0.384836281,0.291705481
42041,249328,0.035567606,0.127782439
42043,275632,0.222543101,0.220355547
42045,564554,0.175545652,0.142335472
42047,30340,0.125708635,0.253168095
42049,273835,0.277981266,0.266940055
42051,131302,0.5967312,0.330751398
42053,7313,1,0.387146178
42055,154147,0.06984891,0.216970878
42057,14506,0,0.277279057
42059,36870,0.11437483,0.225397613
42061,45369,0.3771518,0.274800414
42063,85032,0.182554803,0.244989181
42065,43846,0.574282717,0.332049902
42067,24624,0.456790123,0.296598034
42069,210652,0.322959193,0.254963067
42071,540999,0.131329263,0.202966068
42073,86727,0.281826882,0.286705063
42075,139729,0.207501664,0.242976476
42077,365052,0.255040378,0.228139471
42079,317663,0.302565927,0.257471566
42081,114330,0.351823668,0.258664043
42083,41401,0.305958793,0.296287771
42085,111518,0.176043329,0.257496368
42087,46276,0.446819085,0.325569194
42089,168032,0.09895139,0.190746405
42091,823823,0.05419368,0.082102393
42093,18259,0.253409278,0.230122132
42095,302809,0.143770496,0.15242823
42097,91761,0.468031081,0.315064897
42099,46053,0.171606627,0.217219508
42101,1579075,0.649622722,0.347987049
42103,55453,0.097325663,0.192139109
42105,16806,0.55861002,0.324556706
42107,142674,0.299276673,0.283485498
42109,40483,0.088530988,0.24746585
42111,74361,0.379526903,0.289009293
42113,6135,0.563651182,0.30200163
42115,40970,0.229802294,0.277830364
42117,40944,0.356218249,0.299469275
42119,45111,0.127574206,0.198193124
42121,51818,0.158188274,0.311303215
42123,39756,0.395185632,0.298091357
42125,207212,0.133293439,0.185713617
42127,51422,0.277040955,0.248605266
42129,352590,0.127326356,0.184132363
42131,27327,0.113294544,0.215258536
42133,445565,0.112392131,0.18602002
44001,48764,0.064309737,0.086991223
44003,163869,0.051297073,0.12678957
44005,82801,0.07146049,0.120252533
44007,635737,0.363486788,0.223263677
44009,126060,0.132651119,0.085660955
45001,24627,0.585373777,0.34019166
45003,168301,0.449213017,0.313878468
45005,9024,1,0.501755319
45007,198064,0.270397447,0.282685849
45009,14376,1,0.346876739
45011,21346,1,0.453060995
45013,186095,0.339122491,0.231742873
45015,215044,0.299520098,0.228627909
45017,14663,0.240742004,0.28444452
45019,401165,0.275525033,0.210838059
45021,56895,0.608805695,0.398515511
45023,32311,0.726811303,0.423176008
45025,45953,0.773747089,0.410104237
45027,33957,0.910416114,0.409251112
45029,37585,1,0.445262738
45031,67027,0.790487416,0.392353082
45033,30689,1,0.532031347
45035,158299,0.281505253,0.21497053
45037,26927,0.368106362,0.327775467
45039,22565,1,0.406395302
45041,138475,0.468387796,0.318248276
45043,61952,0.690389334,0.34440696
45045,507003,0.242990673,0.221841646
45047,70411,0.434591186,0.347232677
45049,19564,1,0.529131057
45051,332172,0.3913605,0.291800603
45053,28657,0.766793454,0.414241198
45055,65112,0.491599091,0.300080016
45057,92308,0.321748928,0.255805889
45059,66846,0.484456811,0.358903749
45061,17365,1,0.477653902
45063,290278,0.220819352,0.230782939
45065,9531,0.781659847,0.350677788
45067,31308,1,0.464885013
45069,26753,1,0.479328673
45071,38194,0.412839713,0.334628476
45073,77528,0.474035187,0.294547905
45075,87687,0.775884681,0.384573312
45077,124029,0.330987108,0.228321763
45079,411357,0.278473443,0.22936391
45081,20303,1,0.426961533
45083,307617,0.347861139,0.282384069
45085,106757,0.5565162,0.353933606
45087,27490,0.799199709,0.416029465
45089,31324,1,0.457719321
45091,265872,0.238298881,0.193737663
46003,2763,0,0.16
46005,18346,0.401994985,0.284896435
46007,3425,1,0.516116788
46009,6929,0.453456487,0.291741954
46011,34601,0,0.078583856
46013,38915,0.069407683,0.170260825
46015,5258,0.528527957,0.315855839
46017,2026,1,0.67
46019,10225,1,0.379557946
46021,1485,0,0.24
46023,9349,0.729917638,0.427364424
46025,3685,1,0.33
46027,13957,0,0.074550405
46029,28026,0.268215229,0.240124884
46031,4150,1,0.606024096
46033,8719,0,0.266664755
46035,19871,0.585828594,0.251009511
46037,5486,1,0.350461174
46039,4318,0,0.232968967
46041,5833,1,0.553704783
46043,2929,0,0.23
46045,3909,0,0.193645434
46047,6747,0.619831036,0.323388173
46049,2312,0,0.25
46051,7149,0,0.238564834
46053,4186,1,0.364268992
46055,2018,1,0.46
46057,6025,0,0.221729461
46059,3256,0,0.225835381
46061,3399,0,0.2
46063,1306,0,0.23
46065,17608,0.175885961,0.199446842
46067,7308,0,0.213671319
46069,1319,0,0.2
46071,3290,1,0.539696049
46073,2018,0,0.19
46075,793,1,0.34
46077,4944,0,0.160351942
46079,12717,0,0.146169694
46081,25478,0.186160609,0.181519743
46083,56826,0,0.090260268
46085,3848,0.432432432,0.406216216
46087,5548,0,0.225989546
46089,2297,1,0.34
46091,4891,0,0.22
46093,27717,0.250965112,0.202074178
46095,2052,1,0.6
46097,2211,0,0.25
46099,188674,0.287474692,0.199773154
46101,6507,0,0.230285846
46103,110685,0.284582373,0.231636807
46105,2897,0,0.29
46107,2315,0,0.25
46109,10287,0.809176631,0.404930495
46111,2379,0,0.22
46113,7137,0,0
46115,6483,0,0.243752892
46117,3017,0,0.17
46119,1305,0,0.19
46121,10195,1,0.70131437
46123,5458,1,0.349228655
46125,8300,0,0.245084337
46127,15368,0,0.163399922
46129,5457,0,0.253210555
46135,22717,0.412378395,0.229573007
46137,2791,1,0.62
47001,76061,0.321886381,0.30044793
47003,48292,0.260850658,0.365485381
47005,16140,0.818959108,0.391762082
47007,14836,1,0.415399703
47009,129927,0.079613937,0.242484472
47011,105749,0.181921342,0.261236891
47013,39797,0.7334975,0.409092143
47015,14178,0.737410072,0.298092115
47017,27886,0.813347199,0.324513376
47019,56433,0.823454362,0.400478798
47021,40181,0.089171499,0.223167417
47023,17190,0,0.247436882
47025,31732,0.776219589,0.37351727
47027,7654,1,0.490032663
47029,35552,1,0.453768564
47031,55209,0.583002771,0.328896376
47033,14399,0.562261268,0.373658587
47035,59216,0.617282491,0.3579362
47037,687488,0.38396452,0.244320046
47039,11686,1,0.404086942
47041,19847,0.468433516,0.371084295
47043,52680,0.432118451,0.29703303
47045,37416,0.71715309,0.371446173
47047,40164,0.37356837,0.258764565
47049,18213,1,0.437916873
47051,41725,0.363019772,0.280359736
47053,49228,0.817908507,0.371218412
47055,29285,0.477718969,0.296062489
47057,23101,1,0.364158262
47059,68834,0.75522271,0.358463695
47061,13344,1,0.422526978
47063,64132,0.444832533,0.361499563
47065,360919,0.228389195,0.238524877
47067,6587,1,0.5013724
47069,25443,1,0.409960696
47071,25715,1,0.400917752
47073,56611,0.649644062,0.40217078
47075,17623,0.844067412,0.419994326
47077,27977,1,0.372169639
47079,32284,1,0.401374675
47081,24813,1,0.383799218
47083,8164,0.611709946,0.377199902
47085,18435,0.833848657,0.323960944
47087,11682,1,0.422455915
47089,53679,0.297621044,0.288584176
47091,17753,0.87427477,0.471826734
47093,461104,0.2037176,0.216166635
47095,7401,1,0.454123767
47097,25989,0.766478125,0.440791489
47099,43390,0.726250288,0.361458401
47101,12027,1,0.390439844
47103,33924,0.616731518,0.322079059
47105,52340,0.280703095,0.274597631
47107,53053,0.544794828,0.375086235
47109,25844,1,0.423795078
47111,23842,0.56148813,0.34953108
47113,97625,0.452793854,0.297028323
47115,28538,0.365582732,0.301923751
47117,32965,0.270772031,0.333095101
47119,91976,0.29527268,0.231637601
47121,12104,0.670522141,0.320274289
47123,46064,0.455366447,0.372454194
47125,200180,0.085503047,0.223513088
47127,6378,0,0.236622766
47129,21545,1,0.442550012
47131,30365,0.864515067,0.417320599
47133,22068,0.702918253,0.374975983
47135,7962,1,0.423740266
47137,5079,1,0.41
47139,16814,0.677054835,0.357453313
47141,77447,0.421849781,0.283372242
47143,32719,0.68907974,0.384750145
47145,53075,0.434667923,0.277516533
47147,70280,0.238673876,0.239826124
47149,315815,0.098041575,0.169188164
47151,21969,1,0.451151623
47153,14816,0.730561555,0.372544546
47155,97068,0.431759179,0.346170932
47157,936374,0.46336827,0.308657417
47159,19740,0.762006079,0.355981256
47161,13427,0.192299099,0.281086617
47163,157050,0.612811207,0.326221203
47165,183437,0.164427024,0.17927272
47167,61447,0.449997559,0.244052435
47169,10231,0,0.218799726
47171,17811,1,0.385300095
47173,19488,1,0.396490148
47175,5760,1,0.414869792
47177,40702,0.525084762,0.418067908
47179,127805,0.301592269,0.25661766
47181,16693,1,0.379690289
47183,33510,0.65422262,0.323154581
47185,26800,0.788208955,0.421268284
47187,225389,0,0.062704214
47189,136666,0.085902858,0.151801692
48001,57810,0.625825982,0.348690884
48003,18036,0.271068973,0.221393879
48005,87322,0.492189826,0.35909473
48007,24462,0.955645491,0.400876461
48009,8716,0.396282698,0.23023061
48011,1973,0,0.15
48013,49528,0.816184784,0.354234574
48015,29764,0.275769386,0.22934787
48017,7100,1,0.35
48019,22215,0.197749269,0.258126041
48021,84522,0.295508862,0.293022645
48023,3577,0,0.29
48025,32611,0.944221275,0.325559167
48027,348574,0.223037289,0.248803124
48029,1952843,0.41920267,0.27020826
48031,11478,0,0.22764506
48033,613,0,0.15
48035,18296,0.590347617,0.326359314
48037,93373,0.416747882,0.315189295
48039,360677,0.092700671,0.146666519
48041,222981,0.243747225,0.168524942
48043,9231,0.198136713,0.259444264
48045,1457,1,0.45
48047,7141,1,0.538897913
48049,37855,0.467256637,0.298944921
48051,18058,0,0.25287075
48053,46530,0.135117129,0.266089405
48055,42144,0.940798216,0.364354356
48057,21668,0.671958649,0.335219679
48059,13856,0.695077945,0.328820006
48061,421666,0.904393525,0.487119308
48063,12878,0.669280944,0.343961019
